index,Order ID,Product Name,Discount per product,Total revenue before discount,Total quantity,Category
4856,ES-2014-2644181,"Panasonic Inkjet, White",15,776,5,Technology
4857,ES-2014-2648154,"Lesro Computer Table, Fully Assembled",0,857,2,Furniture
4858,ES-2014-2648154,"Advantus Staples, Bulk Pack",0,22,2,Office Supplies
4859,ES-2014-2653092,"Boston Sketch Pad, Easy-Erase",3,352,8,Office Supplies
4860,ES-2014-2658079,"Hon Chairmat, Set of Two",3,156,3,Furniture
4861,ES-2014-2658079,"Smead Lockers, Industrial",3,537,3,Office Supplies
4862,ES-2014-2660866,"SAFCO Bag Chairs, Black",0,47,1,Furniture
4863,ES-2014-2660866,"Cuisinart Blender, Red",0,201,3,Office Supplies
4864,ES-2014-2665002,"Avery Binder Covers, Durable",0,88,7,Office Supplies
4865,ES-2014-2665002,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,79,9,Office Supplies
4866,ES-2014-2667457,"OIC Push Pins, Assorted Sizes",0,37,3,Office Supplies
4867,ES-2014-2670477,"Sanford Highlighters, Blue",0,110,7,Office Supplies
4868,ES-2014-2670477,"Brother Fax Machine, Digital",0,636,2,Technology
4869,ES-2014-2672618,"Novimex File Folder Labels, Laser Printer Compatible",0,50,6,Office Supplies
4870,ES-2014-2673022,"Stanley Pens, Easy-Erase",0,62,6,Office Supplies
4871,ES-2014-2673022,"Wilson Jones Binder Covers, Recycled",0,104,9,Office Supplies
4872,ES-2014-2677112,"Binney & Smith Markers, Blue",3,65,3,Office Supplies
4873,ES-2014-2677112,"Ames Business Envelopes, Recycled",3,15,1,Office Supplies
4874,ES-2014-2677615,"Wilson Jones Hole Reinforcements, Recycled",0,10,2,Office Supplies
4875,ES-2014-2683001,"Deflect-O Frame, Durable",0,749,7,Furniture
4876,ES-2014-2683001,"Stockwell Push Pins, Metal",0,71,5,Office Supplies
4877,ES-2014-2683001,"Canon Fax and Copier, Digital",4.5,487,3,Technology
4878,ES-2014-2688044,"Hamilton Beach Stove, White",3,973,2,Office Supplies
4879,ES-2014-2688044,"BIC Canvas, Water Color",0,114,2,Office Supplies
4880,ES-2014-2688044,"Boston Sketch Pad, Easy-Erase",0,293,6,Office Supplies
4881,ES-2014-2688044,"Sanford Markers, Fluorescent",0,98,4,Office Supplies
4882,ES-2014-2688044,"Acco 3-Hole Punch, Recycled",0,91,3,Office Supplies
4883,ES-2014-2688044,"Avery Binder, Durable",0,72,5,Office Supplies
4884,ES-2014-2688044,"Fellowes File Cart, Blue",3,247,2,Office Supplies
4885,ES-2014-2697033,"Motorola Signal Booster, Full Size",4.5,368,3,Technology
4886,ES-2014-2704192,"Jiffy Interoffice Envelope, Recycled",0,45,1,Office Supplies
4887,ES-2014-2707054,"Hewlett Ink, Color",0,300,2,Technology
4888,ES-2014-2718788,"Epson Phone, White",4.5,135,2,Technology
4889,ES-2014-2728343,"Samsung Signal Booster, Full Size",3,869,7,Technology
4890,ES-2014-2731678,"Stanley Highlighters, Fluorescent",0,32,2,Office Supplies
4891,ES-2014-2735083,"Avery Binder, Clear",0,49,4,Office Supplies
4892,ES-2014-2735083,"Tenex Shelving, Single Width",3,148,3,Office Supplies
4893,ES-2014-2739856,"Eldon Shelving, Single Width",0,145,3,Office Supplies
4894,ES-2014-2751060,"BIC Sketch Pad, Easy-Erase",0,147,3,Office Supplies
4895,ES-2014-2751060,"Smead Folders, Industrial",3,16,1,Office Supplies
4896,ES-2014-2756281,"Dania Classic Bookcase, Mobile",0,1240,3,Furniture
4897,ES-2014-2756281,"Cardinal Binding Machine, Economy",0,100,2,Office Supplies
4898,ES-2014-2756281,"Jiffy Mailers, Set of 50",0,112,3,Office Supplies
4899,ES-2014-2756281,"OIC Push Pins, Assorted Sizes",0,62,5,Office Supplies
4900,ES-2014-2756281,"Novimex File Folder Labels, Adjustable",0,18,3,Office Supplies
4901,ES-2014-2756281,"Novimex Round Labels, Laser Printer Compatible",0,31,5,Office Supplies
4902,ES-2014-2756281,"Fellowes Shelving, Single Width",0,405,7,Office Supplies
4903,ES-2014-2756281,"HP Copy Machine, Laser",0,730,3,Technology
4904,ES-2014-2756281,"Konica Printer, White",0,799,3,Technology
4905,ES-2014-2756281,"Okidata Card Printer, Durable",0,704,4,Technology
4906,ES-2014-2758807,"Eaton Message Books, Multicolor",0,44,2,Office Supplies
4907,ES-2014-2774938,"Boston Markers, Water Color",0,30,1,Office Supplies
4908,ES-2014-2774938,"Smead Round Labels, Laser Printer Compatible",0,14,2,Office Supplies
4909,ES-2014-2774938,"Okidata Printer, Red",4.5,677,3,Technology
4910,ES-2014-2785118,"SanDisk Computer Printout Paper, 8.5 x 11",0,170,5,Office Supplies
4911,ES-2014-2785398,"SanDisk Note Cards, Multicolor",0,136,4,Office Supplies
4912,ES-2014-2785398,"Tenex Lockers, Industrial",3,553,3,Office Supplies
4913,ES-2014-2785434,"Avery Binder, Economy",0,26,2,Office Supplies
4914,ES-2014-2785519,"Boston Pencil Sharpener, Water Color",3,131,5,Office Supplies
4915,ES-2014-2785519,"Wilson Jones 3-Hole Punch, Economy",3,101,4,Office Supplies
4916,ES-2014-2790834,"Cardinal Index Tab, Economy",0,53,6,Office Supplies
4917,ES-2014-2794530,"Hon Steel Folding Chair, Red",0,326,4,Furniture
4918,ES-2014-2794530,"Cameo Business Envelopes, Set of 50",0,82,4,Office Supplies
4919,ES-2014-2794530,"Hewlett Personal Copier, High-Speed",0,427,3,Technology
4920,ES-2014-2796185,"Boston Canvas, Easy-Erase",0,54,1,Office Supplies
4921,ES-2014-2804918,"Ibico Binding Machine, Clear",0,204,4,Office Supplies
4922,ES-2014-2810919,"Xerox Message Books, Premium",0,41,2,Office Supplies
4923,ES-2014-2815584,"Kleencut Shears, Serrated",0,261,6,Office Supplies
4924,ES-2014-2818758,"Binney & Smith Pencil Sharpener, Fluorescent",0,27,1,Office Supplies
4925,ES-2014-2818758,"Sanford Markers, Fluorescent",0,74,3,Office Supplies
4926,ES-2014-2818758,"Xerox Cards & Envelopes, Premium",0,180,4,Office Supplies
4927,ES-2014-2818758,"Okidata Inkjet, Durable",4.5,1063,4,Technology
4928,ES-2014-2829389,"Sanford Markers, Water Color",0,79,3,Office Supplies
4929,ES-2014-2845977,"Bush Corner Shelving, Pine",0,627,5,Furniture
4930,ES-2014-2846503,"Avery Legal Exhibit Labels, Adjustable",0,46,5,Office Supplies
4931,ES-2014-2851130,"SanDisk Router, Programmable",0,774,3,Technology
4932,ES-2014-2860064,"SAFCO Rocking Chair, Black",3,119,1,Furniture
4933,ES-2014-2866560,"Eldon Lockers, Industrial",3,714,4,Office Supplies
4934,ES-2014-2879883,"Novimex Swivel Stool, Set of Two",3,450,3,Furniture
4935,ES-2014-2882418,"Stanley Highlighters, Fluorescent",0,112,7,Office Supplies
4936,ES-2014-2883279,"SAFCO Swivel Stool, Black",3,298,2,Furniture
4937,ES-2014-2888626,"Avery Binder, Clear",0,25,2,Office Supplies
4938,ES-2014-2888626,"Cardinal Binder, Economy",0,97,7,Office Supplies
4939,ES-2014-2888762,"Avery Binder Covers, Durable",0,25,2,Office Supplies
4940,ES-2014-2890715,"Harbour Creations Color Coded Labels, Alphabetical",0,38,3,Office Supplies
4941,ES-2014-2899641,"Harbour Creations Swivel Stool, Adjustable",0,548,3,Furniture
4942,ES-2014-2901069,"Eldon Trays, Wire Frame",12,169,6,Office Supplies
4943,ES-2014-2901069,"SanDisk Keyboard, Ergonomic",0,159,2,Technology
4944,ES-2014-2901069,"HP Copy Machine, Color",0,1209,5,Technology
4945,ES-2014-2901676,"BIC Sketch Pad, Easy-Erase",15,122,5,Office Supplies
4946,ES-2014-2901676,"Stockwell Paper Clips, Assorted Sizes",2.5,40,7,Office Supplies
4947,ES-2014-2905780,"Accos Rubber Bands, Bulk Pack",0,117,7,Office Supplies
4948,ES-2014-2919686,"Bush Stackable Bookrack, Pine",18,50,1,Furniture
4949,ES-2014-2919686,"Novimex Removable Labels, Adjustable",2.5,10,2,Office Supplies
4950,ES-2014-2919686,"Motorola Office Telephone, VoIP",15,108,3,Technology
4951,ES-2014-2943839,"Sauder 3-Shelf Cabinet, Metal",3,598,4,Furniture
4952,ES-2014-2943839,"Eldon Frame, Durable",0,227,2,Furniture
4953,ES-2014-2943839,"Cardinal Index Tab, Clear",0,22,3,Office Supplies
4954,ES-2014-2943839,"Harbour Creations Round Labels, 5000 Label Set",0,29,4,Office Supplies
4955,ES-2014-2943839,"Smead Color Coded Labels, 5000 Label Set",0,27,2,Office Supplies
4956,ES-2014-2947135,"Safco Corner Shelving, Pine",3,814,6,Furniture
4957,ES-2014-2947135,"Avery Hole Reinforcements, Clear",0,27,7,Office Supplies
4958,ES-2014-2947135,"StarTech Inkjet, Wireless",4.5,513,2,Technology
4959,ES-2014-2951493,"Sanford Pens, Fluorescent",0,25,2,Office Supplies
4960,ES-2014-2958500,"Novimex Steel Folding Chair, Set of Two",0,253,3,Furniture
4961,ES-2014-2958500,"Rogers File Cart, Single Width",0,1133,8,Office Supplies
4962,ES-2014-2959093,"Stanley Markers, Water Color",0,152,6,Office Supplies
4963,ES-2014-2959093,"Stanley Pencil Sharpener, Easy-Erase",0,78,3,Office Supplies
4964,ES-2014-2959093,"Avery Hole Reinforcements, Durable",0,30,5,Office Supplies
4965,ES-2014-2959093,"Ames Mailers, Set of 50",0,179,5,Office Supplies
4966,ES-2014-2959093,"Rogers Trays, Industrial",3,168,3,Office Supplies
4967,ES-2014-2959093,"SanDisk Mouse, Ergonomic",0,108,3,Technology
4968,ES-2014-2963892,"Acco Binder, Durable",0,33,2,Office Supplies
4969,ES-2014-2965756,"Ikea Stackable Bookrack, Mobile",0,876,7,Furniture
4970,ES-2014-2965756,"Tenex Light Bulb, Black",0,19,1,Furniture
4971,ES-2014-2965756,"Stanley Sketch Pad, Easy-Erase",0,134,3,Office Supplies
4972,ES-2014-2965756,"Tenex Trays, Single Width",12,98,3,Office Supplies
4973,ES-2014-2968300,"Eldon Light Bulb, Ergonomic",0,95,4,Furniture
4974,ES-2014-2968300,"Smead Trays, Wire Frame",3,128,3,Office Supplies
4975,ES-2014-2978156,"Smead Lockers, Single Width",3,1429,8,Office Supplies
4976,ES-2014-2978156,"Smead Shelving, Blue",3,88,2,Office Supplies
4977,ES-2014-2979530,"Cardinal Binding Machine, Durable",0,461,9,Office Supplies
4978,ES-2014-2981573,"Harbour Creations Color Coded Labels, Laser Printer Compatible",3,35,3,Office Supplies
4979,ES-2014-2981573,"Cisco Speaker Phone, VoIP",3,249,2,Technology
4980,ES-2014-2982781,"Panasonic Phone, Durable",0,510,6,Technology
4981,ES-2014-2991554,"Stanley Canvas, Blue",0,148,3,Office Supplies
4982,ES-2014-2991554,"Panasonic Receipt Printer, Durable",12,73,1,Technology
4983,ES-2014-2992535,"Cardinal Hole Reinforcements, Economy",0,16,3,Office Supplies
4984,ES-2014-2992535,"Epson Receipt Printer, White",0,231,2,Technology
4985,ES-2014-2995872,"Fellowes Folders, Single Width",0,79,3,Office Supplies
4986,ES-2014-2997259,"Sanford Sketch Pad, Easy-Erase",0,92,2,Office Supplies
4987,ES-2014-2998043,"Avery File Folder Labels, Laser Printer Compatible",0,46,5,Office Supplies
4988,ES-2014-2999171,"Dania Corner Shelving, Mobile",3,336,3,Furniture
4989,ES-2014-2999171,"Cardinal Index Tab, Economy",0,53,6,Office Supplies
4990,ES-2014-3004984,"Dania Classic Bookcase, Metal",0,410,1,Furniture
4991,ES-2014-3004984,"Sanford Highlighters, Easy-Erase",0,144,9,Office Supplies
4992,ES-2014-3004984,"Sanford Markers, Water Color",0,185,7,Office Supplies
4993,ES-2014-3004984,"Logitech Keyboard, USB",0,363,5,Technology
4994,ES-2014-3005382,"Belkin Mouse, Ergonomic",0,116,3,Technology
4995,ES-2014-3005382,"Canon Personal Copier, High-Speed",0,846,6,Technology
4996,ES-2014-3005382,"Cisco Headset, VoIP",3,159,2,Technology
4997,ES-2014-3014144,"SanDisk Message Books, Premium",0,71,3,Office Supplies
4998,ES-2014-3014144,"Fellowes Folders, Wire Frame",3,46,2,Office Supplies
4999,ES-2014-3014144,"Rogers Folders, Blue",3,110,4,Office Supplies
5000,ES-2014-3014144,"Brother Fax and Copier, Color",4.5,328,2,Technology
5001,ES-2014-3019536,"GlobeWeis Clasp Envelope, Security-Tint",0,37,3,Office Supplies
5002,ES-2014-3028437,"Binney & Smith Pens, Water Color",0,45,3,Office Supplies
5003,ES-2014-3031425,"Fiskars Box Cutter, Steel",0,140,4,Office Supplies
5004,ES-2014-3031425,"Nokia Speaker Phone, with Caller ID",12,296,4,Technology
5005,ES-2014-3035931,"Tenex Clock, Black",9,176,5,Furniture
5006,ES-2014-3035931,"SanDisk Memo Slips, Multicolor",0,55,3,Office Supplies
5007,ES-2014-3046961,"Smead Lockers, Wire Frame",0,987,5,Office Supplies
5008,ES-2014-3048733,"Nokia Audio Dock, VoIP",0,1335,8,Technology
5009,ES-2014-3059328,"Avery Binding Machine, Durable",0,151,3,Office Supplies
5010,ES-2014-3066003,"Ikea Floating Shelf Set, Pine",3,618,4,Furniture
5011,ES-2014-3066003,"Cardinal Binder, Clear",0,53,4,Office Supplies
5012,ES-2014-3066003,"Fellowes Lockers, Blue",3,1120,6,Office Supplies
5013,ES-2014-3066003,"Brother Fax and Copier, Digital",4.5,1137,7,Technology
5014,ES-2014-3067703,"Wilson Jones Index Tab, Clear",0,18,3,Office Supplies
5015,ES-2014-3067703,"Nokia Headset, Full Size",0,223,3,Technology
5016,ES-2014-3070667,"Memorex Flash Drive, Ergonomic",0,82,3,Technology
5017,ES-2014-3078027,"Enermax Keyboard, USB",3,226,3,Technology
5018,ES-2014-3078855,"BIC Canvas, Easy-Erase",0,378,7,Office Supplies
5019,ES-2014-3078855,"BIC Pencil Sharpener, Blue",0,29,1,Office Supplies
5020,ES-2014-3079041,"HP Personal Copier, Digital",0,372,3,Technology
5021,ES-2014-3085420,"Acme Box Cutter, Easy Grip",0,276,7,Office Supplies
5022,ES-2014-3091695,"Eaton Memo Slips, Premium",3,62,5,Office Supplies
5023,ES-2014-3096832,"Binney & Smith Sketch Pad, Fluorescent",0,95,2,Office Supplies
5024,ES-2014-3096832,"OIC Thumb Tacks, Metal",0,43,3,Office Supplies
5025,ES-2014-3096832,"Green Bar Cards & Envelopes, Recycled",0,145,3,Office Supplies
5026,ES-2014-3096832,"Fellowes Box, Wire Frame",2,34,3,Office Supplies
5027,ES-2014-3096832,"Memorex Keyboard, USB",0,143,2,Technology
5028,ES-2014-3096832,"Memorex Numeric Keypad, Bluetooth",0,45,1,Technology
5029,ES-2014-3096832,"Okidata Phone, Durable",12,209,4,Technology
5030,ES-2014-3097580,"Cardinal Index Tab, Durable",0,30,4,Office Supplies
5031,ES-2014-3097580,"Eldon Shelving, Industrial",3,44,1,Office Supplies
5032,ES-2014-3099049,"Nokia Headset, VoIP",0,73,1,Technology
5033,ES-2014-3129163,"BIC Pencil Sharpener, Water Color",0,290,9,Office Supplies
5034,ES-2014-3129163,"Acco 3-Hole Punch, Recycled",0,122,4,Office Supplies
5035,ES-2014-3129163,"Eldon Box, Industrial",3,29,3,Office Supplies
5036,ES-2014-3129163,"Hewlett Wireless Fax, High-Speed",0,1514,4,Technology
5037,ES-2014-3130087,"Smead File Cart, Industrial",0,642,5,Office Supplies
5038,ES-2014-3130547,"Sharp Personal Copier, Digital",4.5,203,2,Technology
5039,ES-2014-3132105,"Advantus Stacking Tray, Black",6,190,9,Furniture
5040,ES-2014-3132105,"Acco 3-Hole Punch, Durable",15,158,10,Office Supplies
5041,ES-2014-3132105,"Tenex Trays, Single Width",15,136,5,Office Supplies
5042,ES-2014-3133751,"Sharp Ink, High-Speed",0,245,2,Technology
5043,ES-2014-3147119,"Green Bar Cards & Envelopes, Recycled",0,97,2,Office Supplies
5044,ES-2014-3147119,"Rogers Lockers, Single Width",3,381,2,Office Supplies
5045,ES-2014-3150351,"Accos Thumb Tacks, Bulk Pack",0,41,3,Office Supplies
5046,ES-2014-3157402,"Boston Sketch Pad, Blue",0,194,4,Office Supplies
5047,ES-2014-3174376,"BIC Markers, Water Color",0,59,2,Office Supplies
5048,ES-2014-3174376,"SanDisk Keyboard, USB",0,163,2,Technology
5049,ES-2014-3179581,"Hamilton Beach Coffee Grinder, Red",0,171,4,Office Supplies
5050,ES-2014-3179581,"Avery Hole Reinforcements, Economy",0,9,2,Office Supplies
5051,ES-2014-3179581,"Smead Color Coded Labels, Alphabetical",0,51,4,Office Supplies
5052,ES-2014-3179581,"Brother Fax and Copier, Laser",0,574,3,Technology
5053,ES-2014-3179581,"Samsung Smart Phone, VoIP",3,1718,3,Technology
5054,ES-2014-3185757,"Cuisinart Coffee Grinder, Silver",3,106,3,Office Supplies
5055,ES-2014-3185757,"Okidata Printer, Durable",0,269,1,Technology
5056,ES-2014-3185862,"Tenex Trays, Wire Frame",15,80,3,Office Supplies
5057,ES-2014-3187939,"Acco Binder, Clear",0,44,3,Office Supplies
5058,ES-2014-3190273,"BIC Highlighters, Water Color",0,44,2,Office Supplies
5059,ES-2014-3197699,"Stanley Markers, Fluorescent",0,70,3,Office Supplies
5060,ES-2014-3197699,"Cardinal Index Tab, Clear",0,47,7,Office Supplies
5061,ES-2014-3206195,"Bush Classic Bookcase, Metal",0,2061,5,Furniture
5062,ES-2014-3206195,"BIC Pencil Sharpener, Fluorescent",0,121,4,Office Supplies
5063,ES-2014-3206195,"Binney & Smith Pencil Sharpener, Fluorescent",0,80,3,Office Supplies
5064,ES-2014-3206195,"Binney & Smith Pencil Sharpener, Water Color",0,189,7,Office Supplies
5065,ES-2014-3206195,"Stanley Pencil Sharpener, Water Color",0,100,4,Office Supplies
5066,ES-2014-3206195,"Acco Binder, Durable",0,17,1,Office Supplies
5067,ES-2014-3206195,"Stockwell Staples, Metal",0,22,2,Office Supplies
5068,ES-2014-3212447,"SanDisk Cards & Envelopes, Recycled",0,193,4,Office Supplies
5069,ES-2014-3221372,"Enermax Keyboard, USB",0,335,4,Technology
5070,ES-2014-3223817,"Avery Legal Exhibit Labels, 5000 Label Set",0,70,6,Office Supplies
5071,ES-2014-3223817,"HP Fax Machine, Digital",0,599,2,Technology
5072,ES-2014-3223979,"Dania 3-Shelf Cabinet, Pine",3,1157,9,Furniture
5073,ES-2014-3223979,"Acco Binding Machine, Durable",0,105,2,Office Supplies
5074,ES-2014-3223979,"Tenex File Cart, Blue",3,360,3,Office Supplies
5075,ES-2014-3223979,"Apple Speaker Phone, Cordless",0,252,2,Technology
5076,ES-2014-3229402,"Safco Floating Shelf Set, Metal",3,530,3,Furniture
5077,ES-2014-3229402,"Avery Index Tab, Clear",0,23,4,Office Supplies
5078,ES-2014-3229402,"Cardinal Index Tab, Clear",0,20,3,Office Supplies
5079,ES-2014-3229561,"Chromcraft Conference Table, with Bottom Storage",0,1745,2,Furniture
5080,ES-2014-3229561,"Harbour Creations Removable Labels, Adjustable",0,17,2,Office Supplies
5081,ES-2014-3229561,"Smead Shelving, Blue",0,147,3,Office Supplies
5082,ES-2014-3229561,"Epson Phone, Wireless",0,162,2,Technology
5083,ES-2014-3232372,"Rogers Box, Blue",0,48,2,Office Supplies
5084,ES-2014-3240549,"Rogers Lockers, Wire Frame",3,758,4,Office Supplies
5085,ES-2014-3240614,"BIC Canvas, Blue",0,107,2,Office Supplies
5086,ES-2014-3241942,"Apple Smart Phone, Full Size",4.5,1622,3,Technology
5087,ES-2014-3241942,"Samsung Headset, Cordless",4.5,323,5,Technology
5088,ES-2014-3243241,"Stanley Highlighters, Easy-Erase",0,60,4,Office Supplies
5089,ES-2014-3243241,"Ibico Binder, Durable",0,17,1,Office Supplies
5090,ES-2014-3243241,"Enermax Mouse, Programmable",0,125,3,Technology
5091,ES-2014-3243676,"Cameo Manila Envelope, Recycled",0,103,4,Office Supplies
5092,ES-2014-3248216,"Rogers Box, Single Width",3,43,2,Office Supplies
5093,ES-2014-3249626,"Stiletto Trimmer, High Speed",0,86,2,Office Supplies
5094,ES-2014-3250104,"Advantus Clock, Ergonomic",0,100,2,Furniture
5095,ES-2014-3250104,"Deflect-O Stacking Tray, Durable",0,126,5,Furniture
5096,ES-2014-3250104,"Fellowes File Cart, Blue",3,371,3,Office Supplies
5097,ES-2014-3250343,"Rogers File Cart, Single Width",3,892,7,Office Supplies
5098,ES-2014-3256320,"BIC Markers, Easy-Erase",0,134,5,Office Supplies
5099,ES-2014-3256320,"Logitech Router, USB",0,1733,7,Technology
5100,ES-2014-3263050,"BIC Pens, Water Color",0,122,7,Office Supplies
5101,ES-2014-3263050,"Hon Shipping Labels, Adjustable",0,28,3,Office Supplies
5102,ES-2014-3273293,"Avery 3-Hole Punch, Clear",0,301,11,Office Supplies
5103,ES-2014-3273293,"Cardinal Hole Reinforcements, Clear",0,10,2,Office Supplies
5104,ES-2014-3273293,"Green Bar Note Cards, Multicolor",0,136,4,Office Supplies
5105,ES-2014-3273293,"Stiletto Ruler, Easy Grip",0,50,3,Office Supplies
5106,ES-2014-3277356,"BIC Pens, Water Color",0,35,2,Office Supplies
5107,ES-2014-3277356,"Boston Sketch Pad, Easy-Erase",0,391,8,Office Supplies
5108,ES-2014-3277356,"Hewlett Ink, Laser",0,743,5,Technology
5109,ES-2014-3283249,"Binney & Smith Markers, Blue",0,120,5,Office Supplies
5110,ES-2014-3283249,"SanDisk Flash Drive, Bluetooth",0,40,1,Technology
5111,ES-2014-3285193,"SanDisk Cards & Envelopes, Multicolor",0,100,2,Office Supplies
5112,ES-2014-3288313,"Fiskars Trimmer, Steel",0,125,3,Office Supplies
5113,ES-2014-3289229,"Hon Training Table, Fully Assembled",10.5,869,4,Furniture
5114,ES-2014-3290145,"Logitech Keyboard, Ergonomic",0,211,3,Technology
5115,ES-2014-3290601,"Avery 3-Hole Punch, Clear",0,27,1,Office Supplies
5116,ES-2014-3290601,"Jiffy Interoffice Envelope, Set of 50",0,139,3,Office Supplies
5117,ES-2014-3305787,"BIC Sketch Pad, Easy-Erase",0,147,3,Office Supplies
5118,ES-2014-3305787,"Xerox Memo Slips, 8.5 x 11",0,53,3,Office Supplies
5119,ES-2014-3305787,"Okidata Phone, White",0,171,2,Technology
5120,ES-2014-3307997,"Tenex File Cart, Single Width",3,485,4,Office Supplies
